crop,year,season,state,city,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH
guar seed,2016,Kharif,Delhi,Najafgarh,4.213899852427568,32,686.7501195234223,12.469210037330384,7.758953032903309,25.61298498389872,2024.3448465461213,64.9124318947891,48,32,21,6.937997411976649
turmeric,2016,Kharif,Delhi,Najafgarh,3.4718720082115153,6,480.7036180791274,8.430704969614098,1.9393747041266276,25.61298498389872,2024.3448465461213,64.9124318947891,86,66,77,6.785051273515134
rice,2016,Kharif,Delhi,Najafgarh,5.642108677117942,3,859.7548779353274,9.204519628425913,0.6367683850486806,25.61298498389872,2024.3448465461213,64.9124318947891,81,41,40,6.236065290910313
sugarcane,2016,Kharif,Delhi,Najafgarh,10.429762329581951,727,1440.8787448697522,28.589088602625104,69.70443181361966,25.61298498389872,2024.3448465461213,64.9124318947891,140,59,90,6.459042559997052
gram,2016,Rabi,Delhi,Najafgarh,1.8841716093549494,0,246.28707137108177,5.017032656968904,0.14435584404757568,18.54140221843682,198.72823871229554,49.98364072985383,19,45,30,6.98692885442551
wheat,2016,Rabi,Delhi,Najafgarh,2.303902850563857,0,245.82617962538515,5.59531734932964,0.3253480253123723,18.54140221843682,198.72823871229554,49.98364072985383,87,50,40,6.497967246445568
groundnut,2016,Rabi,Delhi,Najafgarh,17.016147095648613,1,2205.3828767783207,40.71595025183748,0.1,18.54140221843682,198.72823871229554,49.98364072985383,30,45,40,6.316005146789012
cowpea(lobia),2016,Rabi,Delhi,Najafgarh,1.5142566571394316,0,184.41448059154865,4.198877507430025,0.1,18.54140221843682,198.72823871229554,49.98364072985383,97,23,59,7.393214634720691
jowar,2016,Summer,Delhi,Najafgarh,7.315783402330076,1,1042.9546451987665,16.49605759742536,0.2676958995001804,29.306484669213372,296.93192171112696,47.73834417062449,59,34,28,6.687815794437759
arhar/tur,2016,Summer,Delhi,Najafgarh,18.597249377363756,1,2529.5171317318645,31.197289094728756,0.1,29.306484669213372,296.93192171112696,47.73834417062449,27,40,35,6.530231219450918
gram,2016,Summer,Delhi,Najafgarh,14.180784160962846,1,1664.6859236968758,23.32432022535403,0.1257811307223567,29.306484669213372,296.93192171112696,47.73834417062449,20,45,29,7.012268728075888
bajra,2016,Summer,Delhi,Najafgarh,11.636605979675902,7,1441.4222967017772,29.752435120272093,0.6667120410473059,29.306484669213372,296.93192171112696,47.73834417062449,50,29,25,7.016668988226584
onion,2016,Whole Year,Delhi,Najafgarh,7.929350561307917,11,1050.6080313919379,16.676866550766285,1.4050695273547387,22.90219255533253,1016.6019574407469,58.05805972332544,80,45,69,6.393967032275671
horse-gram,2016,Whole Year,Delhi,Najafgarh,10.933359702032286,18,1544.1913991207919,26.474755709797833,1.7357821409607435,22.90219255533253,1016.6019574407469,58.05805972332544,48,20,75,5.586840079953214
moong(green gram),2016,Whole Year,Delhi,Najafgarh,9.207544256663711,0,1342.758686074233,27.633197419589443,0.1,22.90219255533253,1016.6019574407469,58.05805972332544,21,40,29,6.624054499963374
oilseeds total,2016,Whole Year,Delhi,Najafgarh,2.521712159246892,0,241.9951702590464,5.827356602697212,0.26157627116062176,22.90219255533253,1016.6019574407469,58.05805972332544,29,36,59,5.78673922878497
tapioca,2017,Kharif,Delhi,Najafgarh,3.2307066799344555,16,405.0781322555518,8.662793439238932,5.032059945838167,26.550494362398343,1879.5030961312339,72.48159605840516,60,40,88,5.776975613529953
black pepper,2017,Kharif,Delhi,Najafgarh,10.67240139887933,1,1308.9009495095713,22.518666929580768,0.1359740995684728,26.550494362398343,1879.5030961312339,72.48159605840516,29,50,77,7.078049318489863
other  rabi pulses,2017,Kharif,Delhi,Najafgarh,8.13737681976537,13,1121.875102810238,28.265810927656883,1.6360896325473056,26.550494362398343,1879.5030961312339,72.48159605840516,70,15,74,7.323420270889134
guar seed,2017,Kharif,Delhi,Najafgarh,1.6302810372707222,11,207.11405089102306,4.367140337621781,6.867464610705177,26.550494362398343,1879.5030961312339,72.48159605840516,46,31,21,7.00144353322745
other cereals,2017,Rabi,Delhi,Najafgarh,8.112010109139966,7,955.6677114201046,22.294925685523015,0.9598865151862946,16.535172853357036,192.4624537787913,50.18142332077267,107,47,65,6.331371039633446
barley,2017,Rabi,Delhi,Najafgarh,6.263571966087544,1,849.5145855928356,17.487668921318342,0.21610996386139775,16.535172853357036,192.4624537787913,50.18142332077267,71,39,29,6.614276944728301
cowpea(lobia),2017,Rabi,Delhi,Najafgarh,3.3325932321068925,0,340.8086181102742,8.062568128084793,0.1,16.535172853357036,192.4624537787913,50.18142332077267,101,23,59,7.398211892554233
soyabean,2017,Summer,Delhi,Najafgarh,6.726575531155486,0,1044.6477440184851,15.74306173843515,0.1,30.525180386684955,286.179094041436,53.297708626222956,29,50,39,6.398537963344962
maize,2017,Summer,Delhi,Najafgarh,23.062135527236844,2,2412.1661023647375,52.10892818438104,0.12132839724489149,30.525180386684955,286.179094041436,53.297708626222956,98,45,34,6.140023628358349
groundnut,2017,Summer,Delhi,Najafgarh,10.206328656403965,1,1512.9746500470021,29.525493852459842,0.1752105705419451,30.525180386684955,286.179094041436,53.297708626222956,30,45,39,6.289713454607011
onion,2017,Summer,Delhi,Najafgarh,69.64980835760585,88,10698.579819198381,123.6187636736927,1.2691097128346271,30.525180386684955,286.179094041436,53.297708626222956,78,44,66,6.453579006405614
other summer pulses,2017,Whole Year,Delhi,Najafgarh,0.5110407756625345,0,70.34001745545528,1.1173285141195568,1.66335032242676,24.264383172879477,933.5260585132189,59.638034932726725,112,17,74,7.260078681460874
banana,2017,Whole Year,Delhi,Najafgarh,7.303409313318285,0,928.0914760321483,16.678950263089018,0.12583057400734532,24.264383172879477,933.5260585132189,59.638034932726725,109,40,70,6.447354661926087
castor seed,2017,Whole Year,Delhi,Najafgarh,7.562249626770845,2,997.3147789628478,21.65640903344997,0.3623662715072537,24.264383172879477,933.5260585132189,59.638034932726725,84,49,15,6.20400347312227
cardamom,2017,Whole Year,Delhi,Najafgarh,16.957447542464593,43,2213.107685770335,36.5993089985647,2.580341781820813,24.264383172879477,933.5260585132189,59.638034932726725,84,40,29,5.689718530473891
castor seed,2018,Kharif,Delhi,Najafgarh,4.815702138679361,7,644.2081043114179,10.763532402088215,1.4643502760124307,25.729442514736885,1857.2712130734983,77.27142816029745,83,48,16,6.1875447629305755
linseed,2018,Kharif,Delhi,Najafgarh,10.261434834974331,22,1388.9494384065963,21.52416121663924,2.2326747919311036,25.729442514736885,1857.2712130734983,77.27142816029745,15,71,39,5.433124510313394
coriander,2018,Kharif,Delhi,Najafgarh,14.774301808185085,20,2008.569622756471,31.193441972455116,1.365249680834616,25.729442514736885,1857.2712130734983,77.27142816029745,15,57,70,7.6567083953844515
other cereals,2018,Rabi,Delhi,Najafgarh,4.387377732620026,3,483.3617000539952,7.382758737570421,0.7998763047254418,18.909358273169733,185.59273916521124,47.96275416241226,105,46,66,6.317039109684663
cowpea(lobia),2018,Rabi,Delhi,Najafgarh,1.9583637903371127,0,288.3394974110977,4.997821770322541,0.1,18.909358273169733,185.59273916521124,47.96275416241226,99,22,59,7.4118781724758644
moong(green gram),2018,Rabi,Delhi,Najafgarh,22.594140217001424,2,2894.78270530712,53.38368795810315,0.1,18.909358273169733,185.59273916521124,47.96275416241226,20,39,32,6.67376463107381
urad,2018,Summer,Delhi,Najafgarh,3.700680447817839,0,499.67599592500846,8.383972936470812,0.1,30.843122687431467,276.0313170752669,39.93026884999878,23,41,31,6.5025737772831835
jowar,2018,Summer,Delhi,Najafgarh,16.869590538302205,2,1755.8133918342623,30.808230949335012,0.16636280497193662,30.843122687431467,276.0313170752669,39.93026884999878,58,35,30,6.717260330812097
soyabean,2018,Summer,Delhi,Najafgarh,1.0757218199612002,0,127.00043438345001,2.8378635867475825,0.1,30.843122687431467,276.0313170752669,39.93026884999878,30,49,40,6.322920746547197
sunflower,2018,Summer,Delhi,Najafgarh,15.410970163907619,1,2094.5763325308453,34.15409827554783,0.1,30.843122687431467,276.0313170752669,39.93026884999878,60,39,49,6.5839536621724575
onion,2018,Summer,Delhi,Najafgarh,1.9671074705013014,0,202.12940597915306,4.076550428710612,0.4161135684758327,30.843122687431467,276.0313170752669,39.93026884999878,80,44,70,6.3924816191456095
banana,2018,Whole Year,Delhi,Najafgarh,1.0250215220496908,0,129.3484759384094,2.420572267067576,0.21626178626926315,24.05545927687924,883.5411836814961,58.72169451433689,109,40,70,6.465954422938532
sunflower,2018,Whole Year,Delhi,Najafgarh,2.05068508854128,1,264.144170207604,4.638210078906348,0.8758425584097398,24.05545927687924,883.5411836814961,58.72169451433689,59,38,50,6.563307700655389
mesta,2018,Whole Year,Delhi,Najafgarh,5.481597575303497,2,623.4866842871287,14.784402008348364,0.3951335048636813,24.05545927687924,883.5411836814961,58.72169451433689,116,20,62,7.518674453734583
safflower,2018,Whole Year,Delhi,Najafgarh,1.1387204687113146,0,161.74897442520088,3.066826355016646,0.6138545684137653,24.05545927687924,883.5411836814961,58.72169451433689,88,67,19,7.067975109249464
sweet potato,2018,Whole Year,Delhi,Najafgarh,11.95660901132713,100,1488.3156787482055,30.88627536598659,8.39823530604311,24.05545927687924,883.5411836814961,58.72169451433689,70,41,80,5.796285033172031
rapeseed &mustard,2019,Kharif,Delhi,Najafgarh,27.349304949958,156,3092.2947160825966,58.34241559214676,5.71366629270032,27.158703409823573,1699.5040492552412,74.2565087255471,75,54,64,6.071208046428514
rice,2019,Kharif,Delhi,Najafgarh,6.455139610393938,14,1059.1788776072854,15.404679311813915,2.2303754377748644,27.158703409823573,1699.5040492552412,74.2565087255471,80,38,40,6.204674390394514
tapioca,2019,Kharif,Delhi,Najafgarh,47.58237842718809,407,5754.656503840784,145.67484908370866,8.564022744189906,27.158703409823573,1699.5040492552412,74.2565087255471,60,41,90,5.8249185028263595
gram,2019,Rabi,Delhi,Najafgarh,9.082135098712223,1,1134.6049477985232,13.418041841255814,0.12948585558011438,18.23984712324907,175.46846800446988,42.91080772469615,20,46,29,7.003982409758073
other cereals,2019,Rabi,Delhi,Najafgarh,35.75225553294103,17,3879.0134472428026,81.08287354950468,0.49472413139825316,18.23984712324907,175.46846800446988,42.91080772469615,106,47,66,6.302591223703733
sesamum,2019,Rabi,Delhi,Najafgarh,5.576212351882241,0,677.3045702760386,16.24734702664128,0.1,18.23984712324907,175.46846800446988,42.91080772469615,40,30,29,6.497910771447994
peas & beans (pulses),2019,Rabi,Delhi,Najafgarh,6.023760647445853,0,617.0127458089195,13.336908225686546,0.1,18.23984712324907,175.46846800446988,42.91080772469615,24,45,34,6.538002683193611
masoor,2019,Rabi,Delhi,Najafgarh,1.1640899192604286,0,175.36572539061103,2.7063378389204757,0.1,18.23984712324907,175.46846800446988,42.91080772469615,20,41,31,6.791298781022136
sesamum,2019,Summer,Delhi,Najafgarh,2.2753242925295383,0,265.8526466915246,6.909920565849571,0.20984917022177585,29.719564636215736,288.6505523308123,53.35828203834909,39,30,30,6.4623561842131
jowar,2019,Summer,Delhi,Najafgarh,2.028825166169456,0,253.54427022411448,3.6821707478626875,0.2792536161954214,29.719564636215736,288.6505523308123,53.35828203834909,59,34,30,6.703215962578868
maize,2019,Summer,Delhi,Najafgarh,13.264093733039674,1,1628.2175024072767,30.698165591048156,0.14624695493704765,29.719564636215736,288.6505523308123,53.35828203834909,100,44,34,6.20052540751061
potato,2019,Whole Year,Delhi,Najafgarh,30.614558593446883,65,4404.107653902561,89.32767575655801,2.137188745348435,25.76401227557223,1048.8643579148059,55.33393302570777,111,59,99,5.2555710936072195
garlic,2019,Whole Year,Delhi,Najafgarh,17.39761294824945,14,2017.0577682177989,34.522361242259336,0.8507730785730693,25.76401227557223,1048.8643579148059,55.33393302570777,89,49,79,6.488051294363468
sannhamp,2019,Whole Year,Delhi,Najafgarh,6.824841735239147,55,964.5914361437625,17.700077160834205,8.118663265143848,25.76401227557223,1048.8643579148059,55.33393302570777,120,20,33,6.554346676129524
linseed,2019,Whole Year,Delhi,Najafgarh,2.48720126626434,2,414.05641190406516,4.3652888228035716,1.1408560434698762,25.76401227557223,1048.8643579148059,55.33393302570777,18,72,40,5.460871970243316
arhar/tur,2019,Whole Year,Delhi,Najafgarh,3.2390107973596334,0,377.112475618574,8.57878145142782,0.2676206153045188,25.76401227557223,1048.8643579148059,55.33393302570777,24,38,36,6.453638510696795
safflower,2020,Kharif,Delhi,Najafgarh,3.5960351371722212,0,365.609439800306,8.02023945616028,0.1,26.372701635174295,1606.9502781414187,64.4901416289561,89,67,18,6.876010483078953
tobacco,2020,Kharif,Delhi,Najafgarh,0.5969765238862134,0,75.60252593076913,1.0347255928964716,0.1,26.372701635174295,1606.9502781414187,64.4901416289561,73,44,75,5.9740048362637665
horse-gram,2020,Kharif,Delhi,Najafgarh,21.96810748571165,4,2685.502741386736,41.13001980262096,0.21626591240594098,26.372701635174295,1606.9502781414187,64.4901416289561,50,22,73,5.581667933494046
guar seed,2020,Kharif,Delhi,Najafgarh,6.665831207600814,47,865.368106759995,12.451930016260434,7.166092599303844,26.372701635174295,1606.9502781414187,64.4901416289561,46,32,21,6.9325183877834995
cowpea(lobia),2020,Rabi,Delhi,Najafgarh,5.841775134814177,0,923.6076615107479,16.28994704763007,0.1,18.1750053681492,181.97274730464014,46.29699901083875,98,23,59,7.369423561756498
wheat,2020,Rabi,Delhi,Najafgarh,1.0428811309642638,0,136.50027555106283,2.733332802767214,0.23807376956056014,18.1750053681492,181.97274730464014,46.29699901083875,92,48,40,6.484268183685322
other cereals,2020,Rabi,Delhi,Najafgarh,2.994497635124355,1,435.50575098720134,6.708644876645762,0.6528894040333996,18.1750053681492,181.97274730464014,46.29699901083875,108,49,65,6.399449813329485
moong(green gram),2020,Rabi,Delhi,Najafgarh,2.824165492462077,0,257.5133159759679,6.617002718097476,0.1,18.1750053681492,181.97274730464014,46.29699901083875,19,41,29,6.577001940201584
sunflower,2020,Summer,Delhi,Najafgarh,2.060431558967546,0,177.99776493977998,5.211820633403191,0.11814942107255914,29.291168781672397,264.08010962535315,48.88428836147732,57,39,50,6.540532061074875
sesamum,2020,Summer,Delhi,Najafgarh,1.5225883490892522,0,153.0079866913676,4.023827838993009,0.1579680448456906,29.291168781672397,264.08010962535315,48.88428836147732,36,29,30,6.529854610597077
arhar/tur,2020,Summer,Delhi,Najafgarh,120.08364568134094,12,16233.12120595198,327.2847555575315,0.1,29.291168781672397,264.08010962535315,48.88428836147732,24,40,34,6.425302145447122
urad,2020,Summer,Delhi,Najafgarh,3.2634043262154315,0,408.51321462024646,7.035979178773622,0.1,29.291168781672397,264.08010962535315,48.88428836147732,21,41,30,6.548659154599858
cowpea(lobia),2020,Whole Year,Delhi,Najafgarh,3.2383511871561756,0,466.9622684790442,7.375091647112521,0.21636602694738438,24.82614790917441,858.998157077196,54.27663392994766,99,24,59,7.34767568713002
jute,2020,Whole Year,Delhi,Najafgarh,6.845998118240403,1,943.1151401675176,16.274148351373327,0.14641070665682285,24.82614790917441,858.998157077196,54.27663392994766,82,39,58,6.258343343868374
peas & beans (pulses),2020,Whole Year,Delhi,Najafgarh,10.421390748798391,1,894.8383133203843,23.142642562694284,0.1,24.82614790917441,858.998157077196,54.27663392994766,21,44,34,6.523548063776134
sannhamp,2021,Kharif,Delhi,Najafgarh,16.170501032341576,16,2207.2649953621726,31.37127713660505,0.9978137785529736,26.24277744129055,1633.084270424962,74.18357416031262,117,21,34,6.4796499480049325
rapeseed &mustard,2021,Kharif,Delhi,Najafgarh,11.630622170729097,83,1526.0771761613983,26.976673112467008,7.141908701607513,26.24277744129055,1633.084270424962,74.18357416031262,77,55,64,6.136048857146756
mesta,2021,Kharif,Delhi,Najafgarh,1.8698691664498017,5,243.72584010115247,3.615580432729088,2.888404848763431,26.24277744129055,1633.084270424962,74.18357416031262,117,21,64,7.425317820885829
cotton(lint),2021,Kharif,Delhi,Najafgarh,6.65716794929771,0,870.6685058883434,14.884044133686915,0.1,26.24277744129055,1633.084270424962,74.18357416031262,91,45,45,6.049176373587813
ginger,2021,Rabi,Delhi,Najafgarh,7.795872451260129,7,1126.178571691938,22.71749740173266,0.9812808084686381,19.44467389485301,207.91280325757137,54.37541624579936,89,48,33,6.097432332238695
wheat,2021,Rabi,Delhi,Najafgarh,6.812443971185094,2,913.6749230130607,9.657889462715826,0.3573759758663839,19.44467389485301,207.91280325757137,54.37541624579936,89,49,40,6.607080429858874
masoor,2021,Rabi,Delhi,Najafgarh,57.98660545491299,6,7207.069657896129,149.30913931383725,0.1188535631222658,19.44467389485301,207.91280325757137,54.37541624579936,21,41,30,6.7731316629683285
bajra,2021,Summer,Delhi,Najafgarh,52.781267565377114,19,7758.470592183169,113.15695775308899,0.37775143069262257,31.069192963319725,263.4467154772141,55.37483192932432,51,29,26,7.016664762870323
urad,2021,Summer,Delhi,Najafgarh,2.9671184465768734,0,293.2655136502463,7.375250446402963,0.1,31.069192963319725,263.4467154772141,55.37483192932432,21,42,32,6.5044892948085105
ragi,2021,Summer,Delhi,Najafgarh,1.420484210807831,0,181.09444040124248,3.510001434927478,0.13945218019888236,31.069192963319725,263.4467154772141,55.37483192932432,49,31,30,6.337032414354066
sunflower,2021,Summer,Delhi,Najafgarh,44.19254389093351,4,5205.735034252078,97.75522160129496,0.1,31.069192963319725,263.4467154772141,55.37483192932432,60,39,48,6.594529301493288
tobacco,2021,Summer,Delhi,Najafgarh,1.2303392044937083,0,142.11010082959675,3.5247330513982416,0.1,31.069192963319725,263.4467154772141,55.37483192932432,75,43,75,6.02284295103067
rapeseed &mustard,2021,Whole Year,Delhi,Najafgarh,3.8287581658898997,6,560.9409045852576,11.69753204511285,1.6956734236850421,24.534666542916415,846.8532117970677,61.06964065359096,78,54,63,6.155695818646709
sweet potato,2021,Whole Year,Delhi,Najafgarh,5.088495705129332,51,681.3895794588992,8.958690886218584,10.184751484894091,24.534666542916415,846.8532117970677,61.06964065359096,70,39,79,5.877170249865365
potato,2021,Whole Year,Delhi,Najafgarh,27.107966412960398,199,3090.6654718641544,69.66793138397098,7.373188787598983,24.534666542916415,846.8532117970677,61.06964065359096,109,59,99,5.392015047774946
cotton(lint),2021,Whole Year,Delhi,Najafgarh,23.149209333713923,34,3510.4467113345504,46.69125627003721,1.4845754560228588,24.534666542916415,846.8532117970677,61.06964065359096,86,45,46,6.09085065562857
other summer pulses,2021,Whole Year,Delhi,Najafgarh,13.951362504527127,18,2021.2771622146872,28.558695188477923,1.3378092853830563,24.534666542916415,846.8532117970677,61.06964065359096,112,18,73,7.2132948504049565
small millets,2022,Kharif,Delhi,Najafgarh,4.869426294044665,6,781.8973324754072,15.428232829614519,1.3906623903292439,26.883252302620743,1617.9203714610003,69.17979634223904,47,37,29,5.427322634854299
cotton(lint),2022,Kharif,Delhi,Najafgarh,16.44816086638823,1,2289.3646971993967,30.217026671921907,0.1,26.883252302620743,1617.9203714610003,69.17979634223904,90,44,46,6.1442853937375235
guar seed,2022,Kharif,Delhi,Najafgarh,4.269988501841513,26,531.6650563390008,8.511870266867344,6.138756763949429,26.883252302620743,1617.9203714610003,69.17979634223904,44,32,22,6.950960744229979
rice,2022,Kharif,Delhi,Najafgarh,7.473088631526204,17,1054.3206184215003,17.26328051841915,2.3620659150091123,26.883252302620743,1617.9203714610003,69.17979634223904,80,40,39,6.227355203835827
safflower,2022,Kharif,Delhi,Najafgarh,16.53641978820217,1,2323.692841462773,46.08376904652145,0.1,26.883252302620743,1617.9203714610003,69.17979634223904,90,67,18,6.859985455737309
other cereals,2022,Rabi,Delhi,Najafgarh,4.244248553904179,3,655.995298217657,8.718763855975551,0.8977828438944497,19.11722165314669,206.5544726161001,48.14134898057556,107,47,66,6.369758088475113
garlic,2022,Rabi,Delhi,Najafgarh,4.821645897864556,3,648.345280854524,11.924183718861121,0.6518462152774008,19.11722165314669,206.5544726161001,48.14134898057556,90,48,79,6.582196858040011
gram,2022,Rabi,Delhi,Najafgarh,11.838001644362757,2,1886.3093293997474,34.280242242201595,0.19801852579165272,19.11722165314669,206.5544726161001,48.14134898057556,19,45,29,6.86311407629814
urad,2022,Rabi,Delhi,Najafgarh,10.53863073014871,1,1551.875580683211,30.235184437821857,0.1,19.11722165314669,206.5544726161001,48.14134898057556,22,41,32,6.470215733032352
horse-gram,2022,Summer,Delhi,Najafgarh,13.112551341943972,1,1735.1484205603472,18.52729564236384,0.13760912381960574,31.609033218181004,307.62932318387163,56.70290402062249,48,21,74,5.633825441947362
banana,2022,Summer,Delhi,Najafgarh,4.827501488234883,6,630.3411377519614,10.439055821172692,1.4476946108352793,31.609033218181004,307.62932318387163,56.70290402062249,110,40,69,6.513319704903694
maize,2022,Summer,Delhi,Najafgarh,5.77980749310824,0,812.7152910319327,13.389430073290766,0.14418079878293183,31.609033218181004,307.62932318387163,56.70290402062249,99,44,33,6.238262905365104
sunflower,2022,Summer,Delhi,Najafgarh,6.7233878119092605,0,944.6642895699744,21.475556332248633,0.11539981131725513,31.609033218181004,307.62932318387163,56.70290402062249,59,39,51,6.59931327995841
sannhamp,2022,Whole Year,Delhi,Najafgarh,16.530362904247724,126,2477.8513790267266,37.08743819033242,7.626626736364584,26.08906033037815,1125.7532286973867,60.04410664547393,119,20,36,6.6176587812202285
turmeric,2022,Whole Year,Delhi,Najafgarh,17.817297160564063,48,2228.6849938142113,39.12318490391979,2.7051357861167316,26.08906033037815,1125.7532286973867,60.04410664547393,85,67,78,6.793726205408045
jute,2022,Whole Year,Delhi,Najafgarh,0.8927312899250226,0,135.02065219219048,1.8165372964737616,0.5983046755310445,26.08906033037815,1125.7532286973867,60.04410664547393,80,39,60,6.213564000178389
cashewnut,2022,Whole Year,Delhi,Najafgarh,2.47656454748052,0,230.38820474956444,6.309219260600009,0.1,26.08906033037815,1125.7532286973867,60.04410664547393,113,78,78,5.181865916571641
moth,2023,Kharif,Delhi,Najafgarh,25.336621705681402,72,3960.190708788701,46.875422061371296,2.8594664351387777,25.67787393522976,1662.049683827832,66.27194958384284,29,25,59,5.739292557761296
turmeric,2023,Kharif,Delhi,Najafgarh,2.022714801512647,7,286.13877298717887,4.662989847574387,3.844684410674237,25.67787393522976,1662.049683827832,66.27194958384284,86,67,77,6.764744898697075
black pepper,2023,Kharif,Delhi,Najafgarh,7.84583911428801,2,899.9301590427509,23.01181176571191,0.3637207988452788,25.67787393522976,1662.049683827832,66.27194958384284,29,51,78,7.127592024770032
horse-gram,2023,Kharif,Delhi,Najafgarh,15.76717731037281,2,2145.6504391939065,38.97494350665394,0.15665167065258465,25.67787393522976,1662.049683827832,66.27194958384284,47,21,74,5.58624782859318
sugarcane,2023,Kharif,Delhi,Najafgarh,3.2021073846797226,183,451.82414390381535,9.961175835977409,57.397710376054796,25.67787393522976,1662.049683827832,66.27194958384284,139,59,90,6.472685720537215
moong(green gram),2023,Rabi,Delhi,Najafgarh,1.9135356142500706,0,271.62388851008234,4.609836742288517,0.1,18.06954533713945,189.38976047756628,50.13427230745492,20,40,30,6.596141815082071
masoor,2023,Rabi,Delhi,Najafgarh,73.57835631405258,7,9608.35493339419,114.28425892781534,0.1,18.06954533713945,189.38976047756628,50.13427230745492,18,40,30,6.875636619107193
peas & beans (pulses),2023,Rabi,Delhi,Najafgarh,7.481493323315097,0,1025.2740516688743,13.471584141680855,0.10845058470613136,18.06954533713945,189.38976047756628,50.13427230745492,25,44,33,6.508253121936901
gram,2023,Rabi,Delhi,Najafgarh,5.466000087432495,0,699.5831566792194,11.698914717742314,0.12293524821596839,18.06954533713945,189.38976047756628,50.13427230745492,20,43,29,7.009803719754146
onion,2023,Rabi,Delhi,Najafgarh,10.189600430680633,10,1465.1005262063306,20.75443058335944,1.065516762154759,18.06954533713945,189.38976047756628,50.13427230745492,79,46,70,6.36259476314068
tobacco,2023,Summer,Delhi,Najafgarh,1.2977907272801512,0,168.69635333433348,3.489441892503538,0.10279922894004409,29.440139653169386,284.5924762470067,51.19805110557098,75,45,75,6.004109665173782
ragi,2023,Summer,Delhi,Najafgarh,2.8112894008192972,0,350.5450048400325,6.682681537270211,0.1801322879985445,29.440139653169386,284.5924762470067,51.19805110557098,50,31,29,6.306666150170746
soyabean,2023,Summer,Delhi,Najafgarh,1.5101270469004153,0,208.40101820841002,3.3330451924216886,0.1,29.440139653169386,284.5924762470067,51.19805110557098,31,48,39,6.404801253865176
groundnut,2023,Whole Year,Delhi,Najafgarh,9.187133181620679,4,1177.506774564442,23.76501996332694,0.513259971187884,24.29694541358968,888.4271103167525,62.67585619072136,30,43,39,6.278702795490536
garlic,2023,Whole Year,Delhi,Najafgarh,2.7082885158893695,9,405.58003839695436,9.619291638515836,3.3587598761646107,24.29694541358968,888.4271103167525,62.67585619072136,89,49,79,6.487695160079754
jute,2023,Whole Year,Delhi,Najafgarh,19.253828495787186,5,2421.9343715960167,46.80682415724034,0.2804794222886653,24.29694541358968,888.4271103167525,62.67585619072136,78,40,60,6.280472870162743
soyabean,2023,Whole Year,Delhi,Najafgarh,7.6739233297829035,7,1129.7850717870222,17.245146165395504,0.9834189380379676,24.29694541358968,888.4271103167525,62.67585619072136,31,50,39,6.383869594058768
arecanut,2023,Whole Year,Delhi,Najafgarh,78.17461630127634,120,11272.370711899839,154.5476776492874,1.5355535208481168,24.29694541358968,888.4271103167525,62.67585619072136,39,33,47,6.898442152663757
cotton(lint),2024,Kharif,Delhi,Najafgarh,7.844525827196941,0,1171.7940529436821,18.169169688274103,0.1,26.8135513369422,1579.39507606147,74.97453588735483,90,43,44,6.134520148961198
arecanut,2024,Kharif,Delhi,Najafgarh,35.19779145452329,113,3780.7236660088756,87.27527812865343,3.2226744004250714,26.8135513369422,1579.39507606147,74.97453588735483,40,33,48,6.898353703504677
khesari,2024,Kharif,Delhi,Najafgarh,2.1904696902734093,0,316.9774673241902,4.920870520890195,0.1,26.8135513369422,1579.39507606147,74.97453588735483,42,14,27,5.224062079581655
mesta,2024,Kharif,Delhi,Najafgarh,13.033914188649334,35,1727.0616585010605,29.496673177002126,2.760289755190654,26.8135513369422,1579.39507606147,74.97453588735483,118,21,61,7.46662038256191
other kharif pulses,2024,Kharif,Delhi,Najafgarh,3.4109608967751397,1,460.7336527288626,7.951400669677041,0.4049897143060335,26.8135513369422,1579.39507606147,74.97453588735483,50,78,27,6.721136274672021
peas & beans (pulses),2024,Rabi,Delhi,Najafgarh,2.084046311213927,0,285.0513667535361,4.470375667320182,0.1,18.781974824716475,182.49093055839532,39.65461281560026,27,44,35,6.439271021649573
wheat,2024,Rabi,Delhi,Najafgarh,1.9259760033913227,0,208.32579452915306,3.770020254166113,0.1606189358391139,18.781974824716475,182.49093055839532,39.65461281560026,88,49,41,6.5699101642091815
masoor,2024,Rabi,Delhi,Najafgarh,19.960931024631513,1,2983.1448293319722,55.74012072274533,0.1,18.781974824716475,182.49093055839532,39.65461281560026,22,39,28,6.7936252801291115
other cereals,2024,Rabi,Delhi,Najafgarh,4.51716032206451,1,586.7102879649507,8.74914865489124,0.4066346475337381,18.781974824716475,182.49093055839532,39.65461281560026,108,48,64,6.300138624275152
tobacco,2024,Summer,Delhi,Najafgarh,40.97251099193192,4,5375.974385937441,111.84185455842557,0.1,29.44513248092654,248.19970675192994,48.247190671483324,74,45,73,5.95202722101988
sesamum,2024,Summer,Delhi,Najafgarh,3.2704555330552028,0,416.97316339207725,7.678166722180733,0.13994899627669163,29.44513248092654,248.19970675192994,48.247190671483324,40,29,29,6.610394876812487
cotton(lint),2024,Summer,Delhi,Najafgarh,6.2815231932410525,0,838.2551037883293,12.746278163224341,0.1441952458973527,29.44513248092654,248.19970675192994,48.247190671483324,90,45,46,6.089461112311977
